Rank,RMSE,Length,Model Equation
462,0.8420,13,"mul(0.482, add(div(Ce, add(M, sub(IE, Ce))), add(M, E)))"
463,0.8420,13,"mul(0.482, add(M, add(div(Ce, add(M, div(Y, IE))), E)))"
464,0.8422,14,"mul(0.482, add(M, add(div(Ce, add(neg(EN), add(Sm, Pr))), E)))"
465,0.8422,13,"mul(0.459, add(M, add(div(add(div(8.237, La), E), La), E)))"
466,0.8424,11,"mul(0.482, add(M, add(div(Ce, mul(1.686, Gd)), E)))"
467,0.8424,13,"mul(0.482, add(M, add(div(Ce, mul(Pr, div(M, R))), E)))"
468,0.8425,15,"mul(0.482, add(M, add(div(Ce, add(M, div(IE, add(La, Sm)))), E)))"
469,0.8425,13,"mul(0.482, add(M, add(mul(div(Ce, La), div(E, Pr)), E)))"
470,0.8427,13,"mul(0.482, add(M, add(div(div(Ce, IE), div(M, Y)), E)))"
471,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 7.837), M)), M)))"
472,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 7.970), M)), M)))"
473,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 7.970), M)), M)))"
474,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 7.985), M)), M)))"
475,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 7.995), M)), M)))"
476,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.005), M)), M)))"
477,0.8428,13,"mul(0.482, add(M, add(div(Ce, add(div(Ce, 8.007), M)), E)))"
478,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.011), M)), M)))"
479,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.016), M)), M)))"
480,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.018), M)), M)))"
481,0.8428,13,"mul(0.482, add(add(M, div(Ce, add(M, div(Ce, 8.022)))), E))"
482,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.044), M)), M)))"
483,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.049), M)), M)))"
484,0.8428,13,"mul(0.482, add(M, add(div(Ce, add(div(Ce, 8.051), M)), E)))"
485,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.057), M)), M)))"
486,0.8428,13,"mul(0.482, add(add(M, div(Ce, add(M, div(Ce, 8.086)))), E))"
487,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.100), M)), M)))"
488,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.111), M)), M)))"
489,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.130), M)), M)))"
490,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.146), M)), M)))"
491,0.8428,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, 8.167), M)), M)))"
492,0.8428,13,"mul(0.482, add(add(div(Ce, add(div(Ce, 8.229), M)), M), E))"
493,0.8431,19,"add(div(sub(Pr, E), div(mul(Y, Pr), add(EN, Y))), add(div(sub(M, LAS), 4.293), E))"
494,0.8433,9,"mul(0.481, add(M, add(div(Ce, M), E)))"
495,0.8434,13,"mul(0.482, add(M, add(div(div(3.337, IE), div(M, Ce)), E)))"
496,0.8434,13,"mul(0.482, add(div(sub(add(EN, Y), La), 7.944), add(M, E)))"
497,0.8434,13,"mul(0.482, add(E, add(div(Ce, add(div(Ce, M), M)), M)))"
498,0.8435,9,"mul(0.481, add(M, add(div(Ce, M), E)))"
499,0.8437,15,"mul(0.482, add(M, add(div(Ce, mul(add(E, IE), div(La, Nd))), E)))"
500,0.8437,14,"mul(0.482, add(M, add(div(add(add(Nd, Ce), neg(Sm)), 8.067), E)))"
501,0.8438,11,"mul(0.482, add(M, add(div(Ce, add(3.828, La)), E)))"
502,0.8438,13,"mul(0.482, add(M, add(div(mul(EN, 3.656), mul(Gd, La)), E)))"
503,0.8440,9,"mul(0.481, add(M, add(div(Ce, M), E)))"
504,0.8444,13,"mul(0.482, add(M, add(div(Ce, add(Sm, div(La, Nd))), E)))"
505,0.8446,19,"mul(0.482, add(M, add(div(div(div(Ce, Gd), neg(M)), div(div(R, Y), neg(R))), E)))"
506,0.8447,14,"mul(0.482, add(M, add(div(Ce, add(add(R, Gd), neg(E))), E)))"
507,0.8448,14,"mul(0.482, add(M, add(div(Ce, sub(div(IE, EN), neg(Pr))), E)))"
508,0.8452,15,"mul(0.482, add(div(Ce, add(sub(Nd, 3.375), mul(1.024, M))), add(M, E)))"
509,0.8452,13,"mul(0.482, add(M, add(div(Ce, mul(Sm, div(Pr, Nd))), E)))"
510,0.8452,11,"mul(0.482, add(M, add(div(Ce, add(2.695, Sm)), E)))"
511,0.8453,9,"mul(0.480, add(M, add(div(Ce, 8.092), E)))"
512,0.8454,11,"mul(0.482, add(M, add(div(add(Ce, -0.510), 8.020), E)))"
513,0.8454,13,"mul(0.482, add(M, add(div(div(mul(Ce, Y), R), 8.200), E)))"
514,0.8455,11,"mul(0.482, add(M, add(div(add(-0.121, Ce), 7.778), E)))"
515,0.8455,15,"mul(0.482, add(M, add(div(Ce, add(sub(Pr, -2.576), sub(M, Sm))), E)))"
516,0.8456,15,"mul(0.482, add(M, add(div(Ce, mul(add(IE, E), div(M, Y))), E)))"
517,0.8457,14,"mul(0.482, add(M, add(div(Ce, sub(add(EN, M), neg(-3.743))), E)))"
518,0.8457,13,"mul(0.482, add(M, add(div(Ce, add(div(Pr, Ce), IE)), E)))"
519,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.038), E)))"
520,0.8457,9,"mul(0.482, add(M, sub(E, div(Ce, -8.039))))"
521,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.039), E)))"
522,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.038), E)))"
523,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.039), E)))"
524,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.038), E)))"
525,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.039), E)))"
526,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.037), E)))"
527,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.040), E)))"
528,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.037), E)))"
529,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.037), E)))"
530,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.041), E)))"
531,0.8457,9,"mul(0.482, add(div(Ce, 8.041), add(E, M)))"
532,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.036), E)))"
533,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.041), E)))"
534,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.036), E)))"
535,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.041), E)))"
536,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.042), E)))"
537,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.035), E)))"
538,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.035), E)))"
539,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.034), E)))"
540,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.034), E)))"
541,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.034), E)))"
542,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.034), E)))"
543,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.033), E)))"
544,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.044), E)))"
545,0.8457,9,"mul(0.482, add(div(Ce, 8.044), add(M, E)))"
546,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.044), E)))"
547,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.045), E)))"
548,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.045), E)))"
549,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.045), E)))"
550,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.045), E)))"
551,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.045), E)))"
552,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.032), E)))"
553,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.045), E)))"
554,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.032), E)))"
555,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.032), E)))"
556,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.032), E)))"
557,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.046), E)))"
558,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.031), E)))"
559,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.046), E)))"
560,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.046), E)))"
561,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.047), E)))"
562,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.048), E)))"
563,0.8457,9,"mul(0.482, add(div(Ce, 8.048), add(M, E)))"
564,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.029), E)))"
565,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.048), E)))"
566,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.028), E)))"
567,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.049), E)))"
568,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.028), E)))"
569,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.027), E)))"
570,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.027), E)))"
571,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.027), E)))"
572,0.8457,10,"mul(0.482, add(M, sub(div(Ce, 8.027), neg(E))))"
573,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.027), E)))"
574,0.8457,9,"mul(0.482, add(div(Ce, 8.027), add(M, E)))"
575,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.027), E)))"
576,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.050), E)))"
577,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.027), E)))"
578,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.026), E)))"
579,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.051), E)))"
580,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.052), E)))"
581,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.052), E)))"
582,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.025), E)))"
583,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.024), E)))"
584,0.8457,9,"mul(0.482, add(add(div(Ce, 8.054), E), M))"
585,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.054), E)))"
586,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.054), E)))"
587,0.8457,9,"mul(0.482, add(div(Ce, 8.023), add(M, E)))"
588,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.054), E)))"
589,0.8457,9,"mul(0.482, add(div(Ce, 8.023), add(M, E)))"
590,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.054), E)))"
591,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.023), E)))"
592,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.055), E)))"
593,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.022), E)))"
594,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.055), E)))"
595,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.022), E)))"
596,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.056), E)))"
597,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.056), E)))"
598,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.020), E)))"
599,0.8457,10,"mul(0.482, add(M, sub(div(Ce, 8.057), neg(E))))"
600,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.057), E)))"
601,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.019), E)))"
602,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.058), E)))"
603,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.019), E)))"
604,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.018), E)))"
605,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.059), E)))"
606,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.018), E)))"
607,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.060), E)))"
608,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.060), E)))"
609,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.060), E)))"
610,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.060), E)))"
611,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.017), E)))"
612,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.017), E)))"
613,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.061), E)))"
614,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.061), E)))"
615,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.016), E)))"
616,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.016), E)))"
617,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.061), E)))"
618,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.061), E)))"
619,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.061), E)))"
620,0.8457,9,"mul(0.482, add(div(Ce, 8.061), add(M, E)))"
621,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.016), E)))"
622,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.015), E)))"
623,0.8457,9,"mul(0.482, add(E, add(mul(Ce, 0.125), M)))"
624,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.015), E)))"
625,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.015), E)))"
626,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.015), E)))"
627,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.014), E)))"
628,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.013), E)))"
629,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.013), E)))"
630,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.013), E)))"
631,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.013), E)))"
632,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.065), E)))"
633,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.012), E)))"
634,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.065), E)))"
635,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.012), E)))"
636,0.8457,9,"mul(0.482, add(div(Ce, 8.065), add(M, E)))"
637,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.012), E)))"
638,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.012), E)))"
639,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.012), E)))"
640,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.066), E)))"
641,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.011), E)))"
642,0.8457,9,"mul(0.482, add(add(div(Ce, 8.011), E), M))"
643,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.066), E)))"
644,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.068), E)))"
645,0.8457,10,"mul(0.482, add(M, add(div(Ce, neg(-8.009)), E)))"
646,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.069), E)))"
647,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.069), E)))"
648,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.008), E)))"
649,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.070), E)))"
650,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.007), E)))"
651,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.070), E)))"
652,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.070), E)))"
653,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.072), E)))"
654,0.8457,9,"mul(0.482, add(M, add(E, div(Ce, 8.005))))"
655,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.072), E)))"
656,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.005), E)))"
657,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.073), E)))"
658,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.073), E)))"
659,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.073), E)))"
660,0.8457,9,"mul(0.482, add(div(Ce, 8.004), add(M, E)))"
661,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.004), E)))"
662,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.074), E)))"
663,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.075), E)))"
664,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.075), E)))"
665,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.001), E)))"
666,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.077), E)))"
667,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.000), E)))"
668,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.000), E)))"
669,0.8457,9,"mul(0.482, add(div(Ce, 8.079), add(M, E)))"
670,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.998), E)))"
671,0.8457,9,"mul(0.482, add(div(Ce, 8.079), add(E, M)))"
672,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.079), E)))"
673,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.997), E)))"
674,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.997), E)))"
675,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.997), E)))"
676,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.081), E)))"
677,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.081), E)))"
678,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.081), E)))"
679,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.995), E)))"
680,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.082), E)))"
681,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.995), E)))"
682,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.994), E)))"
683,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.993), E)))"
684,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.086), E)))"
685,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.991), E)))"
686,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.089), E)))"
687,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.089), E)))"
688,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.090), E)))"
689,0.8457,10,"mul(0.482, add(M, sub(div(Ce, 8.090), neg(E))))"
690,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.090), E)))"
691,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.987), E)))"
692,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.987), E)))"
693,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.091), E)))"
694,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.986), E)))"
695,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.091), E)))"
696,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.092), E)))"
697,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.092), E)))"
698,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.986), E)))"
699,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.092), E)))"
700,0.8457,9,"mul(0.482, add(div(Ce, 8.093), add(M, E)))"
701,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.984), E)))"
702,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.096), E)))"
703,0.8457,10,"mul(0.482, add(M, sub(div(Ce, 7.982), neg(E))))"
704,0.8457,9,"mul(0.482, add(M, add(E, div(Ce, 7.982))))"
705,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.097), E)))"
706,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.980), E)))"
707,0.8457,10,"mul(0.482, add(sub(div(Ce, 7.980), neg(E)), M))"
708,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.098), E)))"
709,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.098), E)))"
710,0.8457,9,"mul(0.482, add(div(Ce, 8.099), add(M, E)))"
711,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.099), E)))"
712,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.979), E)))"
713,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.100), E)))"
714,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.101), E)))"
715,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.976), E)))"
716,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.103), E)))"
717,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.104), E)))"
718,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.105), E)))"
719,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.973), E)))"
720,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.972), E)))"
721,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.106), E)))"
722,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.971), E)))"
723,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.107), E)))"
724,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.970), E)))"
725,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.109), E)))"
726,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.968), E)))"
727,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.968), E)))"
728,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.111), E)))"
729,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.111), E)))"
730,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.112), E)))"
731,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.966), E)))"
732,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.113), E)))"
733,0.8457,9,"mul(0.482, add(div(Ce, 7.966), add(M, E)))"
734,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.964), E)))"
735,0.8457,9,"mul(0.482, add(div(Ce, 8.114), add(M, E)))"
736,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.964), E)))"
737,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.964), E)))"
738,0.8457,10,"mul(0.482, add(M, sub(div(Ce, 7.963), neg(E))))"
739,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.963), E)))"
740,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.117), E)))"
741,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.117), E)))"
742,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.118), E)))"
743,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.119), E)))"
744,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.120), E)))"
745,0.8457,9,"mul(0.482, add(div(Ce, 8.121), add(E, M)))"
746,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.957), E)))"
747,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.956), E)))"
748,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.122), E)))"
749,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.123), E)))"
750,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.123), E)))"
751,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.125), E)))"
752,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.952), E)))"
753,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.952), E)))"
754,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.127), E)))"
755,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.128), E)))"
756,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.131), E)))"
757,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.131), E)))"
758,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.948), E)))"
759,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.947), E)))"
760,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.134), E)))"
761,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.134), E)))"
762,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.134), E)))"
763,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.134), E)))"
764,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.135), E)))"
765,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.945), E)))"
766,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.943), E)))"
767,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.138), E)))"
768,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.139), E)))"
769,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.941), E)))"
770,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.940), E)))"
771,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.940), E)))"
772,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.939), E)))"
773,0.8457,10,"mul(0.482, add(M, add(div(Ce, neg(-8.140)), E)))"
774,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.938), E)))"
775,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.938), E)))"
776,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.142), E)))"
777,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.143), E)))"
778,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.143), E)))"
779,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.143), E)))"
780,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.937), E)))"
781,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.936), E)))"
782,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.936), E)))"
783,0.8457,10,"mul(0.482, add(M, sub(div(Ce, 7.935), neg(E))))"
784,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.145), E)))"
785,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.934), E)))"
786,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.146), E)))"
787,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.147), E)))"
788,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.933), E)))"
789,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.933), E)))"
790,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.147), E)))"
791,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.932), E)))"
792,0.8457,9,"mul(0.482, add(div(Ce, 7.930), add(M, E)))"
793,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.150), E)))"
794,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.930), E)))"
795,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.151), E)))"
796,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.153), E)))"
797,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.927), E)))"
798,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.926), E)))"
799,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.155), E)))"
800,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.926), E)))"
801,0.8457,9,"mul(0.482, add(M, add(div(Ce, 7.925), E)))"
802,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.155), E)))"
803,0.8457,9,"mul(0.482, add(M, add(div(Ce, 8.156), E)))"
