Rank,RMSE,Length,Model Equation
267,0.8615,5,"mul(7.017, div(M, IE))"
268,0.8617,5,"div(E, div(7.117, Y))"
269,0.8617,5,"div(E, div(7.117, Y))"
270,0.8617,5,"div(E, div(7.117, Y))"
271,0.8617,5,"div(E, div(7.117, Y))"
272,0.8617,5,"div(E, div(7.117, Y))"
273,0.8617,5,"div(E, div(7.117, Y))"
274,0.8620,5,"add(add(-6.906, Pr), E)"
275,0.8628,5,"add(E, add(Pr, -6.901))"
276,0.8644,5,"add(-7.160, add(Pr, E))"
277,0.8704,20,"div(add(sub(sub(LAS, Y), neg(Gd)), add(add(E, Ce), add(R, EN))), neg(neg(add(Y, -2.004))))"
278,0.8728,7,"add(E, div(sub(R, E), LAS))"
279,0.8766,7,"sub(E, div(Gd, mul(Y, LAS)))"
280,0.8769,3,"div(E, 1.025)"
281,0.8769,3,"div(E, 1.025)"
282,0.8770,3,"div(E, 1.025)"
283,0.8770,3,"mul(0.977, E)"
284,0.8770,3,"mul(0.977, E)"
285,0.8770,3,"mul(0.975, E)"
286,0.8770,3,"mul(0.978, E)"
287,0.8770,3,"div(E, 1.023)"
288,0.8770,3,"div(E, 1.023)"
289,0.8770,3,"div(E, 1.026)"
290,0.8770,3,"div(E, 1.026)"
291,0.8770,3,"div(E, 1.022)"
292,0.8770,3,"div(E, 1.027)"
293,0.8771,3,"mul(E, 0.974)"
294,0.8771,3,"div(E, 1.022)"
295,0.8771,3,"div(E, 1.022)"
296,0.8771,3,"div(E, 1.022)"
297,0.8771,3,"mul(E, 0.979)"
298,0.8771,3,"mul(0.973, E)"
299,0.8771,3,"mul(0.979, E)"
300,0.8771,3,"mul(0.979, E)"
301,0.8771,3,"mul(E, 0.973)"
302,0.8772,3,"mul(E, 0.980)"
303,0.8772,3,"mul(E, 0.980)"
304,0.8772,3,"mul(E, 0.980)"
305,0.8772,3,"mul(E, 0.980)"
306,0.8772,3,"mul(E, 0.980)"
307,0.8772,3,"mul(0.973, E)"
308,0.8772,3,"mul(0.973, E)"
309,0.8772,3,"mul(0.973, E)"
310,0.8772,3,"mul(0.980, E)"
311,0.8773,3,"mul(E, 0.972)"
312,0.8773,3,"div(E, 1.020)"
313,0.8773,3,"div(E, 1.020)"
314,0.8773,3,"div(E, 1.020)"
315,0.8773,3,"mul(0.980, E)"
316,0.8773,3,"div(E, 1.029)"
317,0.8773,3,"div(E, 1.020)"
318,0.8773,5,"mul(0.986, mul(0.986, E))"
319,0.8773,5,"mul(0.986, mul(0.986, E))"
320,0.8773,3,"mul(E, 0.972)"
321,0.8773,3,"mul(E, 0.972)"
322,0.8774,5,"mul(0.986, mul(0.986, E))"
323,0.8775,3,"div(E, 1.030)"
324,0.8775,3,"mul(E, 0.981)"
325,0.8775,3,"mul(E, 0.981)"
326,0.8775,3,"mul(0.971, E)"
